x,y
1412.891357421875,4023.94775390625
1410.891357421875,4026.6298828125
1408.891357421875,4054.245849609375
1406.891357421875,4047.274658203125
1404.891357421875,4058.870361328125
1402.891357421875,4033.646240234375
1400.891357421875,4051.75830078125
1398.891357421875,4087.013427734375
1396.891357421875,4063.03564453125
1394.891357421875,4050.5244140625
1392.891357421875,4027.26318359375
1390.891357421875,3993.041015625
1388.891357421875,3991.96826171875
1386.891357421875,3983.933349609375
1384.891357421875,3992.55126953125
1382.891357421875,4000.53662109375
1380.891357421875,3974.033203125
1378.891357421875,3947.712158203125
1376.891357421875,3944.178955078125
1374.891357421875,3962.416015625
1372.891357421875,3940.513671875
1370.891357421875,3941.022705078125
1368.891357421875,3931.609619140625
1366.891357421875,3927.264404296875
1364.891357421875,3943.9091796875
1362.891357421875,3898.8818359375
1360.891357421875,3918.058349609375
1358.891357421875,3916.765869140625
1356.891357421875,3928.14013671875
1354.891357421875,3936.291259765625
1352.891357421875,3953.9697265625
1350.891357421875,3940.081298828125
1348.891357421875,3962.3740234375
1346.891357421875,3980.662109375
1344.891357421875,3970.482177734375
1342.891357421875,4004.974853515625
1340.891357421875,4031.214599609375
1338.891357421875,4063.3359375
1336.891357421875,4063.07470703125
1334.891357421875,4134.0146484375
1332.891357421875,4175.26416015625
1330.891357421875,4201.90087890625
1328.891357421875,4194.56298828125
1326.891357421875,4247.9580078125
1324.891357421875,4238.1328125
1322.891357421875,4241.3046875
1320.891357421875,4229.95703125
1318.891357421875,4206.45458984375
1316.891357421875,4178.91650390625
1314.891357421875,4129.404296875
1312.891357421875,4029.58154296875
1310.891357421875,4017.219970703125
1308.891357421875,4002.323974609375
1306.891357421875,3964.3955078125
1304.891357421875,3982.79736328125
1302.891357421875,3953.622314453125
1300.891357421875,3903.72607421875
1298.891357421875,3922.560302734375
1296.891357421875,3911.19677734375
1294.891357421875,3869.685791015625
1292.891357421875,3862.7939453125
1290.891357421875,3867.803466796875
1288.891357421875,3844.93994140625
1286.891357421875,3858.034912109375
1284.891357421875,3828.014404296875
1282.891357421875,3839.010986328125
1280.891357421875,3806.0419921875
1278.891357421875,3835.785400390625
1276.891357421875,3822.967529296875
1274.891357421875,3840.759521484375
1272.891357421875,3806.21728515625
1270.891357421875,3807.61767578125
1268.891357421875,3780.81494140625
1266.891357421875,3758.554443359375
1264.891357421875,3792.77197265625
1262.891357421875,3779.304443359375
1260.891357421875,3764.047119140625
1258.891357421875,3784.752685546875
1256.891357421875,3769.794189453125
1254.891357421875,3778.81396484375
1252.891357421875,3765.82275390625
1250.891357421875,3779.115966796875
1248.891357421875,3750.946533203125
1246.891357421875,3771.859619140625
1244.891357421875,3763.265625
1242.891357421875,3773.16162109375
1240.891357421875,3735.83349609375
1238.891357421875,3742.955322265625
1236.891357421875,3772.577880859375
1234.891357421875,3747.412841796875
1232.891357421875,3760.07666015625
1230.891357421875,3718.037841796875
1228.891357421875,3735.943359375
1226.891357421875,3736.14111328125
1224.891357421875,3715.645751953125
1222.891357421875,3721.188720703125
1220.891357421875,3735.673583984375
1218.891357421875,3710.115966796875
1216.891357421875,3688.071044921875
1214.891357421875,3737.75634765625
1212.891357421875,3705.873779296875
1210.891357421875,3680.52734375
1208.891357421875,3703.53662109375
1206.891357421875,3681.519287109375
1204.891357421875,3667.259765625
1202.891357421875,3687.400146484375
1200.891357421875,3662.794677734375
1198.891357421875,3648.05810546875
1196.891357421875,3658.932861328125
1194.891357421875,3650.351806640625
1192.891357421875,3640.024658203125
1190.891357421875,3675.156005859375
1188.891357421875,3656.0166015625
1186.891357421875,3656.71923828125
1184.891357421875,3661.876220703125
1182.891357421875,3649.978759765625
1180.891357421875,3644.012939453125
1178.891357421875,3630.20703125
1176.891357421875,3650.530029296875
1174.891357421875,3614.912841796875
1172.891357421875,3629.53857421875
1170.891357421875,3583.7158203125
1168.891357421875,3626.06982421875
1166.891357421875,3597.8837890625
1164.891357421875,3624.220947265625
1162.891357421875,3648.814697265625
1160.891357421875,3652.736572265625
1158.891357421875,3655.6552734375
1156.891357421875,3689.768310546875
1154.891357421875,3691.489013671875
1152.891357421875,3708.39111328125
1150.891357421875,3717.464111328125
1148.891357421875,3762.775634765625
1146.891357421875,3798.289794921875
1144.891357421875,3827.67578125
1142.891357421875,3801.4970703125
1140.891357421875,3794.611328125
1138.891357421875,3840.80126953125
1136.891357421875,3795.988525390625
1134.891357421875,3783.221923828125
1132.891357421875,3771.922607421875
1130.891357421875,3712.874755859375
1128.891357421875,3695.705078125
1126.891357421875,3669.363525390625
1124.891357421875,3655.822021484375
1122.891357421875,3622.580078125
1120.891357421875,3628.088134765625
1118.891357421875,3642.41943359375
1116.891357421875,3634.832763671875
1114.891357421875,3627.1298828125
1112.891357421875,3620.898681640625
1110.891357421875,3635.3876953125
1108.891357421875,3648.057373046875
1106.891357421875,3639.28662109375
1104.891357421875,3678.6240234375
1102.891357421875,3680.12158203125
1100.891357421875,3674.156982421875
1098.891357421875,3701.909912109375
1096.891357421875,3691.902587890625
1094.891357421875,3740.805419921875
1092.891357421875,3688.356201171875
1090.891357421875,3720.090087890625
1088.891357421875,3733.67529296875
1086.891357421875,3692.31005859375
1084.891357421875,3620.789794921875
1082.891357421875,3648.844482421875
1080.891357421875,3592.099365234375
1078.891357421875,3579.751953125
1076.891357421875,3514.0869140625
1074.891357421875,3545.73388671875
1072.891357421875,3480.134521484375
1070.891357421875,3535.96826171875
1068.891357421875,3479.121337890625
1066.891357421875,3474.781982421875
1064.891357421875,3482.197265625
1062.891357421875,3455.724853515625
1060.891357421875,3456.78759765625
1058.891357421875,3450.98291015625
1056.891357421875,3448.054931640625
1054.891357421875,3448.980712890625
1052.891357421875,3440.657958984375
1050.891357421875,3432.298583984375
1048.891357421875,3457.476318359375
1046.891357421875,3446.888916015625
1044.891357421875,3414.563232421875
1042.891357421875,3435.560546875
1040.891357421875,3431.705078125
1038.891357421875,3418.1748046875
1036.891357421875,3433.108642578125
1034.891357421875,3406.767822265625
1032.891357421875,3415.211669921875
1030.891357421875,3408.17626953125
1028.891357421875,3419.295654296875
1026.891357421875,3427.578125
1024.891357421875,3397.776123046875
1022.891357421875,3396.149169921875
1020.891357421875,3399.291748046875
1018.891357421875,3379.052001953125
1016.891357421875,3406.1875
1014.891357421875,3351.859619140625
1012.891357421875,3373.52099609375
1010.891357421875,3374.193603515625
1008.891357421875,3339.726318359375
1006.891357421875,3360.998291015625
1004.891357421875,3306.1884765625
1002.891357421875,3349.368408203125
1000.891357421875,3321.120849609375
998.891357421875,3335.160888671875
996.891357421875,3315.125732421875
994.891357421875,3336.0361328125
992.891357421875,3325.062744140625
990.891357421875,3317.230224609375
988.891357421875,3315.949951171875
986.891357421875,3313.15673828125
984.891357421875,3308.500244140625
982.891357421875,3308.244140625
980.891357421875,3319.91357421875
978.891357421875,3332.205078125
976.891357421875,3304.445556640625
974.891357421875,3324.697998046875
972.891357421875,3310.149658203125
970.891357421875,3334.592041015625
968.891357421875,3307.018798828125
966.891357421875,3315.83935546875
964.891357421875,3319.26220703125
962.891357421875,3336.847900390625
960.891357421875,3300.24755859375
958.891357421875,3309.998291015625
956.891357421875,3295.4697265625
954.891357421875,3285.4365234375
952.891357421875,3271.6044921875
950.891357421875,3298.71435546875
948.891357421875,3285.826416015625
946.891357421875,3240.089111328125
944.891357421875,3256.2958984375
942.891357421875,3262.40234375
940.891357421875,3269.78076171875
938.891357421875,3255.43408203125
936.891357421875,3249.729736328125
934.891357421875,3242.886474609375
932.891357421875,3260.38720703125
930.891357421875,3240.63427734375
928.891357421875,3221.656982421875
926.891357421875,3241.995849609375
924.891357421875,3213.060791015625
922.891357421875,3242.98681640625
920.891357421875,3210.1689453125
918.891357421875,3233.7080078125
916.891357421875,3229.6015625
914.891357421875,3221.003662109375
912.891357421875,3215.142578125
910.891357421875,3191.468994140625
908.891357421875,3209.938232421875
906.891357421875,3198.197998046875
904.891357421875,3186.717041015625
902.891357421875,3186.7685546875
900.891357421875,3202.36376953125
898.891357421875,3171.840087890625
896.891357421875,3167.14208984375
894.891357421875,3167.281982421875
892.891357421875,3185.708740234375
890.891357421875,3163.368408203125
888.891357421875,3161.864013671875
886.891357421875,3140.305419921875
884.891357421875,3152.794921875
882.891357421875,3139.827880859375
880.891357421875,3131.98388671875
878.891357421875,3141.17333984375
876.891357421875,3147.368408203125
874.891357421875,3143.04150390625
872.891357421875,3115.8310546875
870.891357421875,3128.23046875
868.891357421875,3101.02001953125
866.891357421875,3136.056884765625
864.891357421875,3089.769775390625
862.891357421875,3114.33349609375
860.891357421875,3094.6376953125
858.891357421875,3097.60693359375
856.891357421875,3070.900634765625
854.891357421875,3067.939453125
852.891357421875,3100.702392578125
850.891357421875,3093.097900390625
848.891357421875,3054.162109375
846.891357421875,3056.918701171875
844.891357421875,3055.395751953125
842.891357421875,3043.153076171875
840.891357421875,3041.05810546875
838.891357421875,3047.06884765625
836.891357421875,3046.16357421875
834.891357421875,3024.2763671875
832.891357421875,3018.25244140625
830.891357421875,3023.526611328125
828.891357421875,3023.039794921875
826.891357421875,2992.053955078125
824.891357421875,3010.6865234375
822.891357421875,3011.68408203125
820.891357421875,2985.43896484375
818.891357421875,2983.459228515625
816.891357421875,2973.373291015625
814.891357421875,3020.671630859375
812.891357421875,3007.84130859375
810.891357421875,2960.711181640625
808.891357421875,2999.2080078125
806.891357421875,2987.8212890625
804.891357421875,2994.070068359375
802.891357421875,2976.652587890625
800.891357421875,2968.234375
798.891357421875,2962.5087890625
796.891357421875,2943.94189453125
794.891357421875,2962.596435546875
792.891357421875,2957.026123046875
790.891357421875,2965.54541015625
788.891357421875,2945.935791015625
786.891357421875,2928.498779296875
784.891357421875,2961.2080078125
