x,y
1412.891357421875,4806.93212890625
1410.891357421875,4812.3720703125
1408.891357421875,4806.1298828125
1406.891357421875,4834.66455078125
1404.891357421875,4841.19677734375
1402.891357421875,4822.9248046875
1400.891357421875,4842.552734375
1398.891357421875,4833.59326171875
1396.891357421875,4810.7470703125
1394.891357421875,4807.32177734375
1392.891357421875,4797.1083984375
1390.891357421875,4779.5625
1388.891357421875,4752.29736328125
1386.891357421875,4724.09033203125
1384.891357421875,4731.82080078125
1382.891357421875,4678.2275390625
1380.891357421875,4680.05322265625
1378.891357421875,4683.5048828125
1376.891357421875,4647.9326171875
1374.891357421875,4666.29736328125
1372.891357421875,4630.0654296875
1370.891357421875,4642.3935546875
1368.891357421875,4648.38037109375
1366.891357421875,4660.9755859375
1364.891357421875,4644.38525390625
1362.891357421875,4632.708984375
1360.891357421875,4672.43017578125
1358.891357421875,4688.91064453125
1356.891357421875,4675.2744140625
1354.891357421875,4691.20166015625
1352.891357421875,4741.83056640625
1350.891357421875,4748.236328125
1348.891357421875,4747.94677734375
1346.891357421875,4821.97265625
1344.891357421875,4815.91748046875
1342.891357421875,4870.34423828125
1340.891357421875,4960.40234375
1338.891357421875,4982.93359375
1336.891357421875,5078.93017578125
1334.891357421875,5144.8974609375
1332.891357421875,5241.38818359375
1330.891357421875,5310.046875
1328.891357421875,5398.63037109375
1326.891357421875,5466.48828125
1324.891357421875,5467.18212890625
1322.891357421875,5473.2373046875
1320.891357421875,5485.19580078125
1318.891357421875,5338.2255859375
1316.891357421875,5234.5537109375
1314.891357421875,5137.404296875
1312.891357421875,5047.43603515625
1310.891357421875,4939.88037109375
1308.891357421875,4863.5693359375
1306.891357421875,4821.669921875
1304.891357421875,4814.48681640625
1302.891357421875,4755.65234375
1300.891357421875,4719.41748046875
1298.891357421875,4705.564453125
1296.891357421875,4704.86181640625
1294.891357421875,4663.06298828125
1292.891357421875,4652.97216796875
1290.891357421875,4585.2412109375
1288.891357421875,4547.4501953125
1286.891357421875,4530.232421875
1284.891357421875,4513.431640625
1282.891357421875,4521.3642578125
1280.891357421875,4521.15185546875
1278.891357421875,4486.94677734375
1276.891357421875,4519.63232421875
1274.891357421875,4507.70703125
1272.891357421875,4502.0810546875
1270.891357421875,4482.3466796875
1268.891357421875,4441.38720703125
1266.891357421875,4453.84814453125
1264.891357421875,4456.00732421875
1262.891357421875,4466.74853515625
1260.891357421875,4432.35693359375
1258.891357421875,4435.07275390625
1256.891357421875,4404.36474609375
1254.891357421875,4434.818359375
1252.891357421875,4431.15185546875
1250.891357421875,4458.83544921875
1248.891357421875,4445.81396484375
1246.891357421875,4460.18896484375
1244.891357421875,4437.87646484375
1242.891357421875,4409.810546875
1240.891357421875,4420.029296875
1238.891357421875,4397.02685546875
1236.891357421875,4371.81982421875
1234.891357421875,4381.12451171875
1232.891357421875,4394.9443359375
1230.891357421875,4423.26171875
1228.891357421875,4447.35693359375
1226.891357421875,4427.55419921875
1224.891357421875,4429.00634765625
1222.891357421875,4416.13525390625
1220.891357421875,4425.61328125
1218.891357421875,4441.794921875
1216.891357421875,4399.13623046875
1214.891357421875,4389.029296875
1212.891357421875,4378.45263671875
1210.891357421875,4357.23046875
1208.891357421875,4356.00927734375
1206.891357421875,4346.615234375
1204.891357421875,4300.908203125
1202.891357421875,4327.275390625
1200.891357421875,4345.15966796875
1198.891357421875,4318.59423828125
1196.891357421875,4332.76123046875
1194.891357421875,4314.63134765625
1192.891357421875,4350.60302734375
1190.891357421875,4336.8515625
1188.891357421875,4358.53466796875
1186.891357421875,4340.26953125
1184.891357421875,4339.02783203125
1182.891357421875,4323.70654296875
1180.891357421875,4334.330078125
1178.891357421875,4321.8125
1176.891357421875,4302.626953125
1174.891357421875,4297.173828125
1172.891357421875,4290.92431640625
1170.891357421875,4267.89599609375
1168.891357421875,4290.330078125
1166.891357421875,4303.90625
1164.891357421875,4311.73046875
1162.891357421875,4332.10888671875
1160.891357421875,4355.77392578125
1158.891357421875,4415.63330078125
1156.891357421875,4447.287109375
1154.891357421875,4493.83056640625
1152.891357421875,4552.71044921875
1150.891357421875,4599.32421875
1148.891357421875,4668.4365234375
1146.891357421875,4743.04541015625
1144.891357421875,4755.54296875
1142.891357421875,4808.20849609375
1140.891357421875,4869.05810546875
1138.891357421875,4912.8330078125
1136.891357421875,4909.04150390625
1134.891357421875,4867.31640625
1132.891357421875,4748.90771484375
1130.891357421875,4656.3759765625
1128.891357421875,4569.2890625
1126.891357421875,4518.3330078125
1124.891357421875,4455.451171875
1122.891357421875,4404.6298828125
1120.891357421875,4376.2607421875
1118.891357421875,4369.74755859375
1116.891357421875,4364.005859375
1114.891357421875,4382.814453125
1112.891357421875,4429.91357421875
1110.891357421875,4402.47314453125
1108.891357421875,4429.9521484375
1106.891357421875,4434.07568359375
1104.891357421875,4470.43017578125
1102.891357421875,4515.10400390625
1100.891357421875,4530.2744140625
1098.891357421875,4605.08935546875
1096.891357421875,4646.23779296875
1094.891357421875,4714.90185546875
1092.891357421875,4732.69482421875
1090.891357421875,4715.89599609375
1088.891357421875,4703.97607421875
1086.891357421875,4617.9052734375
1084.891357421875,4542.57275390625
1082.891357421875,4479.6669921875
1080.891357421875,4387.07666015625
1078.891357421875,4341.4541015625
1076.891357421875,4289.4716796875
1074.891357421875,4271.4130859375
1072.891357421875,4246.5673828125
1070.891357421875,4210.32177734375
1068.891357421875,4167.7724609375
1066.891357421875,4191.2373046875
1064.891357421875,4165.36474609375
1062.891357421875,4123.79296875
1060.891357421875,4162.92724609375
1058.891357421875,4145.00537109375
1056.891357421875,4131.02294921875
1054.891357421875,4118.68359375
1052.891357421875,4130.7744140625
1050.891357421875,4120.970703125
1048.891357421875,4146.25830078125
1046.891357421875,4128.67919921875
1044.891357421875,4151.06591796875
1042.891357421875,4071.3369140625
1040.891357421875,4086.039794921875
1038.891357421875,4094.926025390625
1036.891357421875,4076.271728515625
1034.891357421875,4070.286865234375
1032.891357421875,4064.6279296875
1030.891357421875,4017.529052734375
1028.891357421875,4043.755615234375
1026.891357421875,4043.83642578125
1024.891357421875,4010.619384765625
1022.891357421875,4027.318115234375
1020.891357421875,3997.871337890625
1018.891357421875,3993.796630859375
1016.891357421875,4015.02734375
1014.891357421875,3982.26611328125
1012.891357421875,3964.86669921875
1010.891357421875,3974.860595703125
1008.891357421875,3958.1044921875
1006.891357421875,3945.04248046875
1004.891357421875,3937.893310546875
1002.891357421875,3891.363037109375
1000.891357421875,3890.55126953125
998.891357421875,3880.85302734375
996.891357421875,3881.373291015625
994.891357421875,3876.303955078125
992.891357421875,3877.95654296875
990.891357421875,3885.86572265625
988.891357421875,3889.201904296875
986.891357421875,3863.503662109375
984.891357421875,3858.498291015625
982.891357421875,3887.444091796875
980.891357421875,3894.28271484375
978.891357421875,3907.121826171875
976.891357421875,3914.03564453125
974.891357421875,3918.41064453125
972.891357421875,3930.779296875
970.891357421875,3928.718994140625
968.891357421875,3936.654052734375
966.891357421875,3973.046875
964.891357421875,3905.75244140625
962.891357421875,3890.411865234375
960.891357421875,3892.006591796875
958.891357421875,3886.758544921875
956.891357421875,3892.074951171875
954.891357421875,3859.909423828125
952.891357421875,3861.631103515625
950.891357421875,3839.225830078125
948.891357421875,3871.58349609375
946.891357421875,3870.504638671875
944.891357421875,3850.741455078125
942.891357421875,3875.085205078125
940.891357421875,3901.967041015625
938.891357421875,3868.103759765625
936.891357421875,3869.540771484375
934.891357421875,3838.328125
932.891357421875,3825.235107421875
930.891357421875,3832.930908203125
928.891357421875,3826.29541015625
