x,y
1412.891357421875,6280.15771484375
1410.891357421875,6278.453125
1408.891357421875,6277.83251953125
1406.891357421875,6315.587890625
1404.891357421875,6315.4912109375
1402.891357421875,6318.2265625
1400.891357421875,6321.5517578125
1398.891357421875,6305.25732421875
1396.891357421875,6308.6669921875
1394.891357421875,6273.42236328125
1392.891357421875,6275.88330078125
1390.891357421875,6286.67236328125
1388.891357421875,6304.62744140625
1386.891357421875,6236.2421875
1384.891357421875,6280.02392578125
1382.891357421875,6242.017578125
1380.891357421875,6246.984375
1378.891357421875,6193.3095703125
1376.891357421875,6185.67724609375
1374.891357421875,6230.03125
1372.891357421875,6253.35400390625
1370.891357421875,6220.22607421875
1368.891357421875,6209.12744140625
1366.891357421875,6226.54150390625
1364.891357421875,6215.98486328125
1362.891357421875,6229.8544921875
1360.891357421875,6195.0595703125
1358.891357421875,6221.2216796875
1356.891357421875,6197.36865234375
1354.891357421875,6215.046875
1352.891357421875,6222.77294921875
1350.891357421875,6219.091796875
1348.891357421875,6250.73095703125
1346.891357421875,6243.880859375
1344.891357421875,6294.56103515625
1342.891357421875,6330.13232421875
1340.891357421875,6342.34228515625
1338.891357421875,6396.15625
1336.891357421875,6416.869140625
1334.891357421875,6477.77734375
1332.891357421875,6517.04736328125
1330.891357421875,6575.31591796875
1328.891357421875,6641.68310546875
1326.891357421875,6647.8955078125
1324.891357421875,6742.0791015625
1322.891357421875,6697.21044921875
1320.891357421875,6615.2626953125
1318.891357421875,6575.87109375
1316.891357421875,6493.044921875
1314.891357421875,6413.5068359375
1312.891357421875,6365.5009765625
1310.891357421875,6272.04052734375
1308.891357421875,6230.95751953125
1306.891357421875,6207.0234375
1304.891357421875,6205.91015625
1302.891357421875,6145.46142578125
1300.891357421875,6107.1533203125
1298.891357421875,6105.10302734375
1296.891357421875,6123.6328125
1294.891357421875,6054.3544921875
1292.891357421875,6071.2666015625
1290.891357421875,6030.18896484375
1288.891357421875,6013.5244140625
1286.891357421875,5975.8154296875
1284.891357421875,5989.0068359375
1282.891357421875,5980.9609375
1280.891357421875,5986.26318359375
1278.891357421875,5975.47265625
1276.891357421875,5982.26806640625
1274.891357421875,5940.001953125
1272.891357421875,5982.48388671875
1270.891357421875,5931.974609375
1268.891357421875,5954.69580078125
1266.891357421875,5917.0771484375
1264.891357421875,5968.935546875
1262.891357421875,5972.55029296875
1260.891357421875,5931.158203125
1258.891357421875,5947.23974609375
1256.891357421875,5945.74560546875
1254.891357421875,5953.38330078125
1252.891357421875,5967.064453125
1250.891357421875,5959.62158203125
1248.891357421875,5942.4873046875
1246.891357421875,5942.29541015625
1244.891357421875,5936.03515625
1242.891357421875,5920.6650390625
1240.891357421875,5919.68408203125
1238.891357421875,5929.0087890625
1236.891357421875,5904.9501953125
1234.891357421875,5908.912109375
1232.891357421875,5908.947265625
1230.891357421875,5913.501953125
1228.891357421875,5923.53466796875
1226.891357421875,5921.43017578125
1224.891357421875,5930.451171875
1222.891357421875,5923.06396484375
1220.891357421875,5925.33056640625
1218.891357421875,5907.58935546875
1216.891357421875,5898.908203125
1214.891357421875,5900.484375
1212.891357421875,5888.83837890625
1210.891357421875,5862.09375
1208.891357421875,5870.625
1206.891357421875,5855.77099609375
1204.891357421875,5882.060546875
1202.891357421875,5849.61328125
1200.891357421875,5859.33251953125
1198.891357421875,5853.18359375
1196.891357421875,5822.35009765625
1194.891357421875,5842.46484375
1192.891357421875,5850.33447265625
1190.891357421875,5834.70703125
1188.891357421875,5823.29443359375
1186.891357421875,5862.64208984375
1184.891357421875,5816.32373046875
1182.891357421875,5859.9130859375
1180.891357421875,5853.7529296875
1178.891357421875,5819.68994140625
1176.891357421875,5830.9931640625
1174.891357421875,5786.68896484375
1172.891357421875,5795.37939453125
1170.891357421875,5808.04345703125
1168.891357421875,5789.7353515625
1166.891357421875,5771.37744140625
1164.891357421875,5796.93603515625
1162.891357421875,5809.01416015625
1160.891357421875,5852.44384765625
1158.891357421875,5882.25048828125
1156.891357421875,5890.18603515625
1154.891357421875,5916.5703125
1152.891357421875,5988.2236328125
1150.891357421875,5953.35009765625
1148.891357421875,6030.814453125
1146.891357421875,6044.59326171875
1144.891357421875,6081.2939453125
1142.891357421875,6146.0078125
1140.891357421875,6161.650390625
1138.891357421875,6165.32763671875
1136.891357421875,6130.98876953125
1134.891357421875,6112.35009765625
1132.891357421875,6075.13037109375
1130.891357421875,6008.3330078125
1128.891357421875,5914.6650390625
1126.891357421875,5888.7890625
1124.891357421875,5861.77783203125
1122.891357421875,5799.9150390625
1120.891357421875,5812.94140625
1118.891357421875,5791.681640625
1116.891357421875,5813.60205078125
1114.891357421875,5768.9814453125
1112.891357421875,5805.84228515625
1110.891357421875,5828.56982421875
1108.891357421875,5811.27099609375
1106.891357421875,5845.4267578125
1104.891357421875,5811.12451171875
1102.891357421875,5846.556640625
1100.891357421875,5880.2529296875
1098.891357421875,5909.09033203125
1096.891357421875,5964.7958984375
1094.891357421875,5972.0810546875
1092.891357421875,5961.7587890625
1090.891357421875,5950.2607421875
1088.891357421875,5919.5712890625
1086.891357421875,5871.5048828125
1084.891357421875,5835.00146484375
1082.891357421875,5755.92333984375
1080.891357421875,5708.44873046875
1078.891357421875,5703.3251953125
1076.891357421875,5612.35791015625
1074.891357421875,5613.1083984375
